longitud,latitud,nombre
-6.374439,39.473102,21
-6.374486,39.473114,23
-6.374642,39.473144,25
-6.374679,39.473155,27
-6.373608,39.472389,3
-6.373704,39.472656,4
-6.373651,39.472446,5
-6.373713,39.472732,6
-6.373718,39.47254,7
-6.373864,39.472839,8
-6.373743,39.472571,9
-6.368339,39.460259,1
-6.368497,39.459989,1
-6.368414,39.459914,11
-6.36851,39.459923,12
-6.36844,39.460267,2
-6.368355,39.46018,3
-6.368454,39.460197,4
-6.368368,39.460114,5
-6.368464,39.460132,6
-6.368388,39.460057,7
-6.368476,39.460061,8
-6.368403,39.459984,9
-6.368761,39.460324,1
-6.368839,39.459944,11
-6.36877,39.460271,3
-6.368783,39.460208,5
-6.368795,39.460153,7
-6.368811,39.460078,9
-6.372655,39.460543,1
-6.372881,39.4606,1
-6.37194,39.459759,11
-6.372781,39.460491,12
-6.371721,39.459496,13
-6.372754,39.460458,14
-6.371608,39.45937,15
-6.372713,39.460415,16
-6.371497,39.459252,17
-6.372545,39.46022,18
-6.371392,39.459137,19
-6.373144,39.46082,2
-6.372416,39.460094,2
-6.371277,39.459016,21
-6.372294,39.459961,22
-6.372179,39.459833,24
-6.372058,39.459689,26
-6.37181,39.459441,28
-6.372413,39.46028,3
-6.371692,39.459312,3
-6.371585,39.459191,32
-6.371479,39.459077,34
-6.371369,39.458957,36
-6.373046,39.46078,4
-6.372323,39.460163,5
-6.372996,39.460722,6
-6.37219,39.460019,7
-6.37294,39.460663,8
-6.372036,39.459847,9
-6.375616,39.465027,1
-6.375432,39.465089,3
-6.375251,39.46515,5
-6.377036,39.479132,1
-6.377131,39.479261,1
-6.377395,39.479405,11
-6.377193,39.479304,12
-6.377458,39.479465,13
-6.377277,39.479383,14
-6.377333,39.479434,16
-6.377668,39.479659,17
-6.377686,39.479676,17A
-6.377405,39.479503,18
-6.377746,39.47973,19
-6.3769,39.479141,2
-6.377449,39.479545,2
-6.37782,39.479799,21
-6.377519,39.479606,22
-6.377888,39.479867,23
-6.37758,39.479668,24
-6.377969,39.479939,25
-6.377674,39.479754,26
-6.377757,39.479833,28
-6.377104,39.479181,3
-6.377801,39.479878,3
-6.376945,39.47916,4
-6.377163,39.479213,5
-6.376997,39.479191,6
-6.377037,39.479211,6A
-6.377265,39.479285,7
-6.377085,39.479237,8
-6.377335,39.479347,9
-6.366405,39.4828,2
-6.366586,39.482922,4
-6.366773,39.483044,6
-6.36754,39.4603,1
-6.367581,39.460294,2
-6.367693,39.460321,3
-6.367735,39.460323,4
-6.368074,39.460347,5
-6.368256,39.46037,6
-6.368469,39.460392,7
-6.368673,39.460417,8
-6.377101,39.478551,11
-6.377222,39.4785,15
-6.37735,39.478437,17
-6.377522,39.478367,19
-6.376721,39.478779,2
-6.37759,39.478312,21
-6.377417,39.478145,21A
-6.377444,39.478162,23
-6.377515,39.478208,25
-6.377572,39.478244,27
-6.377752,39.478244,29
-6.377832,39.478245,31
-6.37691,39.478626,7
-6.377428,39.478478,8
-6.377001,39.478588,9
-6.373906,39.473269,1
-6.37424,39.472913,1
-6.374265,39.472855,11
-6.374274,39.472876,12
-6.374289,39.472859,12A
-6.374296,39.472816,13
-6.374319,39.472787,13A
-6.374312,39.47283,14
-6.37433,39.47281,14B
-6.374351,39.472787,14C
-6.374352,39.472747,15
-6.374384,39.472711,15A
-6.374402,39.472729,16
-6.374409,39.472681,17
-6.374425,39.4727,18
-6.374435,39.472651,19
-6.373908,39.473321,2
-6.374465,39.472654,2
-6.374461,39.472614,21
-6.374489,39.472631,22
-6.374552,39.472581,22A
-6.374488,39.472504,23
-6.374507,39.472363,25
-6.373967,39.473239,2A
-6.373966,39.473167,3
-6.374038,39.473147,4
-6.374011,39.473101,5
-6.374161,39.473015,6
-6.374044,39.473037,7
-6.374198,39.47296,8
-6.374223,39.472901,9
-6.378365,39.467257,1
-6.378574,39.46725,2
-6.378495,39.467188,3
-6.375889,39.474403,1
-6.376794,39.474809,11
-6.377071,39.474931,13
-6.377635,39.475188,15
-6.376245,39.47463,2
-6.376109,39.4745,3
-6.376638,39.474805,4
-6.376303,39.474587,5
-6.376575,39.474713,7
-6.377459,39.475174,8
-6.376664,39.474751,9
-6.369021,39.473456,1
-6.368665,39.472653,1
-6.368477,39.47299,11
-6.368454,39.472971,11A
-6.368549,39.472709,12
-6.368305,39.473097,13
-6.36846,39.472684,14
-6.368228,39.473103,15
-6.368415,39.47267,16
-6.368206,39.473093,17
-6.368209,39.473061,17A
-6.368334,39.472642,18
-6.368128,39.473018,19
-6.368301,39.472977,19A
-6.369126,39.473402,2
-6.368326,39.47288,21
-6.368255,39.472222,22
-6.36821,39.472191,22A
-6.368229,39.471738,24
-6.367815,39.472558,25
-6.367981,39.471759,26
-6.367867,39.472486,27
-6.367923,39.471809,28
-6.367918,39.472412,29
-6.369109,39.473386,2A
-6.368762,39.473274,3
-6.367862,39.471862,3
-6.367978,39.472333,31
-6.367795,39.471918,32
-6.368033,39.472254,33
-6.367663,39.472034,34
-6.368083,39.472187,35
-6.367582,39.472103,36
-6.368149,39.47209,37
-6.367513,39.47216,38
-6.368207,39.472013,39
-6.369081,39.473361,4
-6.36742,39.472238,4
-6.367351,39.472298,42
-6.366701,39.472973,43
-6.367276,39.472361,44
-6.3668,39.472967,45
-6.367213,39.472413,46
-6.367149,39.472467,48
-6.368718,39.473246,5
-6.367082,39.472522,5
-6.367026,39.472567,52
-6.366964,39.472619,54
-6.366899,39.472672,56
-6.366834,39.472726,58
-6.368639,39.473136,5A
-6.368848,39.473238,6
-6.366741,39.472798,6
-6.368758,39.473156,6A
-6.368587,39.473085,7
-6.36874,39.473127,8
-6.367492,39.468555,2
-6.367391,39.468537,4
-6.372154,39.471496,1
-6.372095,39.471427,1
-6.371973,39.471314,12
-6.371941,39.47129,14
-6.371896,39.471259,16
-6.371844,39.471223,18
-6.37246,39.471677,2
-6.371775,39.471176,2
-6.371694,39.471121,22
-6.371635,39.471084,24
-6.371601,39.471056,26
-6.371571,39.471038,28
-6.370864,39.470635,3
-6.371467,39.470967,32
-6.371405,39.470927,34
-6.371353,39.470892,36A
-6.371319,39.470869,36B
-6.371294,39.470855,38
-6.37242,39.471647,4
-6.371235,39.470811,4
-6.371177,39.470776,42
-6.371134,39.470745,44
-6.371088,39.470713,46
-6.371034,39.470684,48
-6.37077,39.470577,5
-6.370899,39.470606,5
-6.370765,39.470525,52
-6.370814,39.470558,52A
-6.370702,39.470482,54
-6.370647,39.470446,56
-6.372253,39.471534,6
-6.370674,39.470516,7
-6.372164,39.471469,8
-6.370527,39.470429,9
-6.370409,39.470415,9A
-6.370704,39.475745,1
-6.370702,39.475694,2
-6.37067,39.475775,3
-6.370623,39.475768,4
-6.370608,39.475828,5
-6.370508,39.475868,6
-6.370585,39.475844,7
-6.370563,39.475858,7A
-6.376385,39.457931,1
-6.376377,39.457732,1
-6.376316,39.457648,11
-6.37637,39.45769,12
-6.376305,39.457598,13
-6.376357,39.457648,14
-6.376296,39.457567,15
-6.376286,39.457521,17
-6.376275,39.457476,19
-6.376419,39.457895,2
-6.376373,39.457883,3
-6.376404,39.457851,4
-6.376366,39.457845,5
-6.376397,39.457812,6
-6.376355,39.457799,7
-6.376389,39.457769,8
-6.376325,39.457685,9
-6.373024,39.473043,1
-6.373069,39.472863,1
-6.373056,39.472777,11
-6.373079,39.472808,12
-6.373064,39.472736,13
-6.373088,39.472755,14
-6.373067,39.472678,15
-6.373064,39.472707,15A
-6.373099,39.472692,16
-6.373077,39.472626,17
-6.373104,39.472649,18
-6.373079,39.472563,19
-6.373092,39.473217,2
-6.373108,39.472584,2
-6.373086,39.472514,21
-6.37312,39.472483,22
-6.373134,39.472423,22A
-6.373089,39.472483,23
-6.37311,39.472278,24
-6.37309,39.472433,25
-6.373086,39.472458,25A
-6.373096,39.472408,27
-6.373108,39.472367,29
-6.373024,39.472963,3
-6.373076,39.472302,31
-6.373075,39.473106,4
-6.373034,39.472919,5
-6.373038,39.472869,7
-6.373044,39.472842,9
-6.378083,39.47549,1
-6.378203,39.475211,11
-6.378152,39.475398,12
-6.378256,39.475141,13
-6.378187,39.47535,14
-6.37821,39.475316,14A
-6.378229,39.475293,14B
-6.378273,39.475234,16
-6.378315,39.47506,17
-6.378303,39.475193,18
-6.378355,39.475007,19
-6.377938,39.47557,3
-6.377918,39.475712,4
-6.37796,39.475653,6
-6.377995,39.475609,6A
-6.378003,39.475477,7
-6.378035,39.475557,8
-6.378125,39.475319,9
-6.378093,39.475359,9A
-6.37536,39.475498,1
-6.375727,39.475627,1
-6.376162,39.475656,11
-6.37591,39.475664,12
-6.376553,39.475844,13
-6.376,39.475682,14
-6.376091,39.475702,16
-6.376292,39.475798,18
-6.375293,39.475545,2
-6.376382,39.475852,2
-6.375537,39.475531,3
-6.375587,39.47554,3A
-6.375448,39.47557,4
-6.375638,39.475552,5
-6.375569,39.475596,6
-6.375632,39.475608,8
-6.37598,39.475614,9
-6.380346,39.468227,1
-6.381306,39.467157,1
-6.381393,39.467043,12
-6.381345,39.467114,12A
-6.381159,39.467148,13
-6.381478,39.466929,14
-6.381265,39.466997,15
-6.381585,39.46679,16
-6.381345,39.466893,17
-6.381621,39.466739,18
-6.381442,39.466761,19
-6.381779,39.466529,2
-6.381531,39.466641,21
-6.381842,39.466442,22
-6.381608,39.466542,23
-6.381921,39.466334,24
-6.381687,39.466436,25
-6.382001,39.466229,26
-6.381753,39.466346,27
-6.381921,39.466123,29
-6.380603,39.467884,3
-6.382635,39.465377,32
-6.382837,39.465123,34
-6.38319,39.464654,36
-6.380633,39.468051,4
-6.380672,39.467791,5
-6.380977,39.467743,6
-6.380758,39.467674,7
-6.381054,39.467496,8
-6.380862,39.467538,9
-6.388714,39.452799,1
-6.388887,39.452594,1
-6.388842,39.452527,11
-6.388913,39.452544,12
-6.388891,39.452415,13
-6.38894,39.452489,14
-6.388923,39.452357,15
-6.388966,39.452433,16
-6.388943,39.45231,17
-6.389015,39.452324,18
-6.38897,39.452255,19
-6.38878,39.45282,2
-6.389043,39.452264,2
-6.389024,39.452133,21
-6.389072,39.45221,22
-6.389053,39.45208,23
-6.389094,39.452158,24
-6.389078,39.452024,25
-6.389118,39.452104,26
-6.389106,39.451966,27
-6.389152,39.452037,28
-6.389131,39.451915,29
-6.38874,39.452745,3
-6.389156,39.451858,31
-6.388811,39.452764,4
-6.388765,39.452693,5
-6.388831,39.452708,6
-6.388786,39.452635,7
-6.388859,39.452656,8
-6.388816,39.452579,9
-6.37181,39.47534,1
-6.372163,39.475649,1
-6.372293,39.475741,12
-6.372438,39.47591,14
-6.371696,39.475326,2
-6.372026,39.475518,3
-6.3719,39.475476,4
-6.372169,39.47562,5
-6.371993,39.47553,6
-6.372229,39.475661,7
-6.372082,39.475595,8
-6.372405,39.475784,9
-6.371684,39.476537,1
-6.374446,39.47905,1
-6.374482,39.479088,100A
-6.374601,39.479066,101
-6.374517,39.47912,102
-6.374543,39.47915,102A
-6.374774,39.479254,103
-6.374571,39.479179,104
-6.374597,39.479207,104A
-6.374627,39.479244,104B
-6.374765,39.479428,106
-6.374938,39.479669,108
-6.374885,39.479595,108A
-6.372165,39.47685,11
-6.374989,39.479817,11
-6.375001,39.479887,112
-6.372235,39.476897,13
-6.372305,39.476946,15
-6.372032,39.476827,16
-6.372385,39.477003,17
-6.372073,39.476855,18
-6.372437,39.477042,19
-6.371448,39.476456,2
-6.372091,39.476869,2
-6.37212,39.476883,20A
-6.37212,39.476883,20A
-6.372516,39.477097,21
-6.372152,39.47691,22
-6.372583,39.477141,23
-6.372167,39.476921,24
-6.372196,39.476933,24A
-6.372645,39.477183,25
-6.372213,39.476955,26
-6.372698,39.477221,27
-6.372253,39.476983,28
-6.372725,39.477241,29
-6.371494,39.476483,2A
-6.371794,39.476608,3
-6.372285,39.477009,3
-6.372806,39.477301,31
-6.372368,39.477066,32
-6.372855,39.477336,33
-6.372427,39.477107,34
-6.372905,39.477381,35
-6.372483,39.477148,36
-6.372949,39.477421,37
-6.372547,39.477191,38
-6.373,39.477465,39
-6.371568,39.476527,4
-6.372581,39.477213,4
-6.373028,39.477495,41
-6.372638,39.477253,42
-6.373067,39.477529,43
-6.373088,39.47755,43A
-6.372662,39.477267,44
-6.372707,39.477297,44A
-6.373131,39.477594,45
-6.372747,39.477335,46
-6.373175,39.477637,47
-6.372835,39.477409,48
-6.373224,39.477687,49
-6.371892,39.476669,5
-6.372907,39.477469,5
-6.372881,39.477448,50A
-6.373255,39.477719,51
-6.373294,39.477758,51A
-6.372959,39.477519,52
-6.373355,39.477831,53
-6.373339,39.47781,53A
-6.373033,39.477595,54
-6.373006,39.477567,54A
-6.373378,39.47786,55
-6.373129,39.47769,56
-6.373434,39.477925,57
-6.373201,39.47776,58
-6.371657,39.476582,6
-6.373218,39.47778,6
-6.373507,39.478009,61
-6.37324,39.477806,62
-6.373272,39.47784,62A
-6.37354,39.478048,63
-6.373291,39.47786,64
-6.373571,39.478084,65
-6.373358,39.477938,66
-6.373378,39.477963,66A
-6.373596,39.478116,67
-6.373619,39.478143,69
-6.372026,39.476763,7
-6.373468,39.478072,7
-6.37364,39.478171,71
-6.373668,39.478209,71A
-6.373506,39.478118,72
-6.373719,39.478272,73
-6.373528,39.478142,74
-6.373547,39.478165,74A
-6.373769,39.478329,75
-6.373581,39.478202,76
-6.373873,39.478432,77
-6.373615,39.478241,78
-6.373644,39.478274,78A
-6.373915,39.478464,79
-6.37394,39.478488,79A
-6.371683,39.476602,8
-6.373695,39.47833,8
-6.373752,39.47839,80A
-6.373966,39.478509,81
-6.373805,39.478444,82
-6.37385,39.478483,82A
-6.374045,39.478571,83
-6.374081,39.478602,83A
-6.373887,39.478515,84
-6.373927,39.478547,84A
-6.374099,39.47862,85
-6.373949,39.478568,86
-6.373982,39.478596,86A
-6.374144,39.478657,87
-6.374167,39.47868,87A
-6.374012,39.478622,88
-6.374221,39.478731,89
-6.371708,39.476619,8A
-6.371736,39.476627,8B
-6.37208,39.476797,9
-6.374065,39.478671,9
-6.374105,39.478711,90A
-6.374283,39.478783,91
-6.374186,39.478789,92
-6.374356,39.47884,93
-6.374225,39.478831,94
-6.374423,39.4789,95
-6.374301,39.478903,96
-6.374496,39.478976,97
-6.374367,39.478972,98
-6.374522,39.478998,99
-6.374548,39.47902,99A
-6.371809,39.474556,1
-6.371309,39.474946,11
-6.370979,39.475272,12
-6.370955,39.475296,13
-6.370914,39.475332,14
-6.370886,39.475355,15
-6.370841,39.475393,16
-6.370729,39.475485,17
-6.371482,39.474653,2
-6.370896,39.475692,2
-6.371024,39.475697,21
-6.371059,39.475664,22
-6.371136,39.475587,23
-6.371243,39.47555,24
-6.371275,39.475524,25
-6.371309,39.4755,26
-6.371389,39.475446,27
-6.371462,39.475397,28
-6.37144,39.475411,28B
-6.371506,39.475363,29
-6.371502,39.474696,3
-6.371771,39.475139,3
-6.371883,39.475046,31
-6.371976,39.474973,32
-6.37206,39.47491,33
-6.372108,39.474872,34
-6.372184,39.474819,35
-6.372248,39.474768,36
-6.372307,39.474721,37
-6.372342,39.474695,38
-6.372218,39.474605,39
-6.371386,39.474702,4
-6.372185,39.474576,4
-6.371368,39.474727,5
-6.37135,39.474747,6
-6.371275,39.474774,7
-6.371244,39.474859,8
-6.371385,39.474868,9
-6.389399,39.453045,1
-6.38941,39.452907,12
-6.389422,39.452771,14
-6.389346,39.453677,2
-6.389355,39.453545,4
-6.389367,39.453409,6
-6.389388,39.453177,8
-6.378483,39.471934,1
-6.379141,39.471071,11
-6.379159,39.471228,6
-6.379299,39.47104,8
-6.37881,39.471493,9
-6.366201,39.474424,1
-6.365618,39.474794,1
-6.365694,39.474823,11
-6.365559,39.474835,12
-6.365553,39.47492,13
-6.36547,39.474894,14
-6.365511,39.474951,15
-6.366079,39.474482,2
-6.366128,39.474525,3
-6.366198,39.474474,3
-6.36598,39.474551,4
-6.365968,39.474635,5
-6.36588,39.474621,6
-6.365815,39.47474,7
-6.365785,39.474686,8
-6.365744,39.474789,9
-6.380087,39.468315,1
-6.381354,39.468824,1
-6.381645,39.468745,11
-6.381586,39.468907,12
-6.381836,39.468804,13
-6.381717,39.468951,14
-6.381967,39.468844,15
-6.382001,39.469054,16
-6.382599,39.468998,17
-6.382153,39.469111,18
-6.382979,39.469131,19
-6.380039,39.468455,2
-6.382583,39.469436,2
-6.382854,39.469417,22
-6.380526,39.468382,3
-6.380425,39.468505,4
-6.380754,39.468453,5
-6.380905,39.468662,6
-6.381078,39.468725,8
-6.369281,39.474813,1
-6.369305,39.474812,2
-6.369346,39.474719,3
-6.369343,39.474756,4
-6.369445,39.474554,5
-6.369368,39.474707,6
-6.369388,39.474667,8
-6.369715,39.475725,1
-6.369659,39.475818,1
-6.369654,39.475843,12
-6.369677,39.475565,2
-6.369687,39.475669,4
-6.369678,39.475744,6
-6.369665,39.475795,8
-6.379329,39.469743,1
-6.380069,39.469518,1
-6.380005,39.469545,10B
-6.380074,39.469429,11
-6.380173,39.469477,12
-6.380575,39.469257,13
-6.380368,39.469402,14
-6.380975,39.469206,15
-6.380641,39.469328,16
-6.381246,39.469213,17
-6.381059,39.469282,18A
-6.381368,39.469288,18B
-6.381386,39.469217,19
-6.379304,39.469834,2
-6.381495,39.469291,2
-6.381453,39.469219,21
-6.381705,39.469296,22
-6.381652,39.469225,23
-6.381928,39.469302,24
-6.381838,39.469228,25
-6.382096,39.469306,26
-6.381964,39.469232,27
-6.382136,39.469236,29
-6.379632,39.469611,3
-6.379328,39.469824,4
-6.379741,39.469565,5
-6.379648,39.469692,6
-6.379853,39.46952,7
-6.379958,39.469564,8
-6.379913,39.469497,9
-6.366354,39.483403,1
-6.366166,39.483578,3
-6.365989,39.483736,5
-6.374698,39.476065,1
-6.374953,39.476202,1
-6.37451,39.475998,2
-6.374861,39.476132,3
-6.374684,39.476091,4
-6.374919,39.476158,5
-6.374741,39.476118,6
-6.374779,39.476136,6A
-6.374859,39.476168,8
-6.36749,39.459954,1
-6.367589,39.460053,2
-6.367568,39.45996,3
-6.36762,39.460057,4
-6.367665,39.459973,5
-6.367751,39.460071,6
-6.367762,39.459985,7
-6.367783,39.460075,8
-6.367843,39.459994,9
-6.367933,39.460292,1
-6.368078,39.459945,1
-6.368091,39.459875,12
-6.368028,39.460221,2
-6.36796,39.46013,3
-6.368039,39.460149,4
-6.36798,39.45997,5
-6.368054,39.460079,6
-6.368059,39.460026,8
-6.380648,39.468794,11
-6.380789,39.469,2
-6.380848,39.469567,3
-6.380848,39.469474,5
-6.38072,39.468985,9
-6.373241,39.470637,1
-6.374113,39.471302,1
-6.374038,39.471197,11
-6.374198,39.471369,12
-6.374166,39.471295,13
-6.374317,39.471462,14
-6.37434,39.471427,15
-6.374428,39.471549,16
-6.37446,39.471535,17
-6.374507,39.471612,18
-6.374658,39.471602,19
-6.374821,39.471664,19A
-6.373248,39.470686,2
-6.374545,39.471631,2
-6.375081,39.471764,21
-6.374657,39.471672,22
-6.374841,39.471744,24
-6.374983,39.471798,26
-6.375206,39.471931,28
-6.373338,39.470718,3
-6.373347,39.470769,4
-6.373489,39.470776,5
-6.373427,39.470839,6
-6.373569,39.470834,7
-6.373521,39.470933,8
-6.373912,39.471154,8A
-6.373661,39.470905,9
-6.36663,39.482462,11
-6.366461,39.482619,13
-6.36618,39.482878,15
-6.365905,39.483133,17
-6.365825,39.483205,19
-6.366537,39.482222,2
-6.36565,39.483359,21
-6.365573,39.48343,23
-6.364871,39.484066,25
-6.363083,39.485687,27
-6.362934,39.485822,29
-6.362787,39.485949,31
-6.36058,39.487928,35
-6.360308,39.488178,37
-6.365407,39.483282,4
-6.358849,39.489479,41
-6.358116,39.490127,43
-6.357132,39.491055,49
-6.367156,39.481983,5
-6.355463,39.491966,5
-6.355438,39.491989,52
-6.355372,39.492048,54
-6.355348,39.49207,56
-6.355285,39.492126,58
-6.364007,39.484549,6
-6.355261,39.492149,6
-6.355198,39.492205,62
-6.355172,39.492229,64
-6.355111,39.492284,66
-6.355082,39.492309,68
-6.367019,39.482111,7
-6.355022,39.492364,7
-6.366776,39.482328,9
-6.389881,39.447809,1
-6.389821,39.447645,1
-6.389787,39.447621,12
-6.389738,39.447585,14
-6.389702,39.447557,16
-6.388696,39.447155,17
-6.389655,39.447525,18
-6.388462,39.447012,19
-6.389998,39.447781,2
-6.389608,39.44749,2
-6.38824,39.446896,21
-6.389367,39.447289,22
-6.389367,39.447289,22
-6.388317,39.446889,28
-6.38979,39.44774,3
-6.388254,39.446849,3
-6.388186,39.44681,32
-6.388123,39.446762,34
-6.387707,39.446379,36
-6.38799,39.446235,38
-6.389961,39.447751,4
-6.389658,39.447641,5
-6.389916,39.447717,6
-6.38961,39.447607,7
-6.389884,39.447693,8
-6.389565,39.447573,9
-6.373056,39.472263,1
-6.372747,39.472061,1
-6.372798,39.472111,11
-6.3727,39.47204,12
-6.372726,39.472078,13
-6.372591,39.471994,14
-6.372591,39.472016,15
-6.372536,39.47197,16
-6.372451,39.471952,17
-6.372458,39.471938,18
-6.372342,39.471906,19
-6.372307,39.471892,19A
-6.373051,39.47222,2
-6.372383,39.471907,2
-6.372275,39.471878,21
-6.372206,39.471828,22
-6.372173,39.471838,23
-6.372138,39.471825,23A
-6.372089,39.47181,25
-6.373033,39.472239,3
-6.37296,39.472167,4
-6.372991,39.472209,5
-6.372862,39.472115,6
-6.372925,39.472174,7
-6.372799,39.472087,8
-6.372822,39.472123,9
-6.366799,39.47959,18
-6.366785,39.479645,2
-6.366772,39.479704,22
-6.366757,39.479764,24
-6.366746,39.47982,26
-6.366226,39.480269,28
-6.365853,39.480664,3
-6.365105,39.480839,32
-6.389034,39.452885,1
-6.389161,39.452614,11
-6.389187,39.452557,13
-6.38921,39.452507,15
-6.389263,39.45239,17
-6.389288,39.452336,19
-6.388928,39.453556,2
-6.389316,39.45228,21
-6.389342,39.452223,23
-6.389366,39.452169,25
-6.389392,39.452113,27
-6.389061,39.452828,3
-6.388941,39.453421,4
-6.389085,39.45278,5
-6.388948,39.453287,6
-6.38911,39.45272,7
-6.389134,39.452669,9
-6.378667,39.475628,11
-6.378606,39.476235,12
-6.378671,39.475674,13
-6.378682,39.475795,13A
-6.378609,39.47636,14
-6.378686,39.475873,15
-6.378617,39.476464,16
